"cycle.number"	"Ns"	"time.s"	"X.I..mA"	"Ecell.V"	"Q.discharge.mA.h"	"Q.charge.mA.h"	"dq.mA.h"	"X.Q.Qo..mA.h"	"Capacity.mA.h"	"Energy.charge.W.h"	"Energy.discharge.W.h"	"X"
1	2	152421,220635589	0,0943429879537854	0,86052704	0	1,71550821170922	0,000708306262331704	-0,372494707953814	1,71550821170922	0,000591497806011265	0	NA
1	2	152447,186638297	0,0943449585127673	0,87056518	0	1,7161887010004	0,000680489291188618	-0,371814218662625	1,7161887010004	0,000592090216290822	0	NA
1	2	152472,974640987	0,0943463164572693	0,88060331	0	1,71686453518445	0,000675834184048904	-0,371138384478576	1,71686453518445	0,000592685358112636	0	NA
1	2	152498,754643676	0,0943440635263862	0,89064145	0	1,71754014357651	0,000675608392055664	-0,370462776086521	1,71754014357651	0,000593287082951164	0	NA
1	2	152523,538646261	0,0943426603143793	0,90067965	0	1,71818964044794	0,000649496871427529	-0,369813279215093	1,71818964044794	0,000593872071564648	0	NA
1	2	152547,584648769	0,0943421293172281	0,91071779	0	1,71881979352521	0,000630153077273733	-0,36918312613782	1,71881979352521	0,00059444596317962	0	NA
1	2	152571,17465123	0,0943432963095985	0,92075592	0	1,71943800424523	0,00061821072001838	-0,368564915417801	1,71943800424523	0,000595015184361612	0	NA
1	2	152594,816653696	0,0943445828407377	0,9308728	0	1,72005758615084	0,000619581905607548	-0,367945333512194	1,72005758615084	0,000595591936303654	0	NA
1	2	152618,102656125	0,0943422886055442	0,940911	0	1,72066782358463	0,000610237433790333	-0,367335096078403	1,72066782358463	0,000596166115414672	0	NA
1	2	152640,728658485	0,0943416009060892	0,95094913	0	1,72126076060817	0,000592937023544477	-0,366742159054859	1,72126076060817	0,000596729968362804	0	NA
1	2	152662,310660736	0,094343620464294	0,96098727	0	1,72182635067184	0,000565590063672927	-0,366176568991186	1,72182635067184	0,000597273493213964	0	NA
1	2	152684,332663033	0,0943444922671711	0,97102541	0	1,72240347695668	0,000577126284837723	-0,365599442706348	1,72240347695668	0,00059783389749977	0	NA
1	2	152705,312665222	0,0943438210380567	0,9810636	0	1,72295329183775	0,000549814881065653	-0,365049627825282	1,72295329183775	0,000598373300868716	0	NA
1	2	152725,704667349	0,0943444505725406	0,99110174	0	1,7234877007924	0,000534408954655131	-0,364515218870627	1,7234877007924	0,000598902954514504	0	NA
1	2	152746,658669534	0,0943455078858625	1,0011399	0	1,72403684411974	0,000549143327342139	-0,363966075543285	1,72403684411974	0,000599452723798917	0	NA
1	2	152766,860671642	0,0943425696389212	1,0112174	0	1,72456626322826	0,000529419108517468	-0,363436656434768	1,72456626322826	0,000599988081589904	0	NA
1	2	152786,40267368	0,09434652221651	1,0212555	0	1,72507840765312	0,000512144424857365	-0,36292451200991	1,72507840765312	0,000600511111897083	0	NA
1	2	152805,908675714	0,0943434855192716	1,0312936	0	1,7255895921588	0,00051118450568368	-0,362413327504227	1,7255895921588	0,000601038293221856	0	NA
1	2	152824,65067767	0,0943454113035044	1,0413319	0	1,72608076490412	0,000491172745314737	-0,361922154758912	1,72608076490412	0,000601549767063698	0	NA
1	2	152842,552679537	0,0943451799553288	1,05137	0	1,72654992256737	0,000469157663252619	-0,361452997095659	1,72654992256737	0,000602043025367691	0	NA
1	2	152860,22068138	0,0943458659948174	1,0614475	0	1,72701295116022	0,000463028592852255	-0,360989968502807	1,72701295116022	0,00060253450591055	0	NA
1	2	152876,950683125	0,0943483203859463	1,0714856	0	1,72745140881709	0,000438457656866974	-0,36055151084594	1,72745140881709	0,000603004306993026	0	NA
1	2	152893,364684837	0,0943468137678956	1,0815238	0	1,72788157791784	0,000430169100748996	-0,360121341745191	1,72788157791784	0,00060346954510321	0	NA
1	2	152909,376686507	0,094347120838126	1,0915619	0	1,72830121298907	0,000419635071232915	-0,359701706673958	1,72830121298907	0,000603927602764532	0	NA
1	2	152924,902688127	0,0943501651445134	1,1016395	0	1,72870812432708	0,000406911338013079	-0,359294795335945	1,72870812432708	0,000604375872371229	0	NA
1	2	152940,698689775	0,0943492540165362	1,1116776	0	1,72912210793039	0,000413983603310254	-0,358880811732635	1,72912210793039	0,000604836088689103	0	NA
1	2	152954,988691265	0,0943496497454044	1,1217551	0	1,72949662366247	0,000374515732071466	-0,358506296000563	1,72949662366247	0,000605256203630251	0	NA
1	2	152968,348692658	0,0943488104093389	1,1317933	0	1,72984676261762	0,000350138955153525	-0,35815615704541	1,72984676261762	0,000605652488539958	0	NA
1	2	152981,284694008	0,0943444830566309	1,1418314	0	1,73018577382876	0,000339011211142772	-0,357817145834267	1,73018577382876	0,000606039582185118	0	NA
1	2	152993,77069531	0,0943491533924716	1,151909	0	1,73051300817658	0,000327234347818626	-0,357489911486448	1,73051300817658	0,000606416526373425	0	NA
1	2	153005,84669657	0,0943479382367685	1,1619471	0	1,73082949312685	0,000316484950271745	-0,357173426536177	1,73082949312685	0,000606784265153447	0	NA
1	2	153017,114697745	0,0943477542709627	1,1719853	0	1,73112480162853	0,000295308501674897	-0,356878118034502	1,73112480162853	0,000607130362367101	0	NA
1	2	153028,552698938	0,0943479516021825	1,1820627	0	1,73142456606825	0,000299764439720246	-0,356578353594782	1,73142456606825	0,000607484702743598	0	NA
1	2	153039,364700066	0,0943456829717859	1,1921403	0	1,73170791763233	0,000283351564080351	-0,356295002030701	1,73170791763233	0,000607822497573768	0	NA
1	2	153047,498700914	0,0943494746152028	1,2000134	0	1,73192109505082	0,000213177418493562	-0,356081824612208	1,73192109505082	0,000608078313332351	0	NA
1	2	153047,500700915	0,0940460145507504	1,2000527	0	1,73192114729861	5,22477883431647e-08	-0,356081772364419	1,73192114729861	0,000608078376032453	0	NA
1	2	153047,514700916	0,0940263196053574	1,1999346	0	1,73192151295656	3,65657951268885e-07	-0,356081406706468	1,73192151295656	0,000608078814798081	0	NA
1	2	153057,514701959	0,0889965962786053	1,2000921	0	1,73216872574979	0,000247212793226871	-0,355834193913241	1,73216872574979	0,000608375492912629	0	NA
1	2	153067,514703002	0,0819659553757058	1,1998953	0	1,73239640898291	0,00022768323312617	-0,355606510680115	1,73239640898291	0,000608648688945457	0	NA
1	2	153077,514704045	0,0756270533578191	1,2000527	0	1,73260648415304	0,00021007517012871	-0,355396435509986	1,73260648415304	0,000608900790228596	0	NA
1	2	153087,514705089	0,0705433843150185	1,1999346	0	1,7328024380188	0,000195953865759075	-0,355200481644227	1,7328024380188	0,000609135922052473	0	NA
1	2	153097,514706132	0,0663492074348859	1,1999739	0	1,73298674139201	0,000184303373210132	-0,355016178271017	1,73298674139201	0,000609357081297536	0	NA
1	2	153107,514707175	0,0623588765835444	1,2000134	0	1,7331599605117	0,000173219119689117	-0,354842959151328	1,7331599605117	0,000609564946562148	0	NA
1	2	153117,514708218	0,0590159492423885	1,2001314	0	1,73332389372114	0,000163933209439533	-0,354679025941888	1,73332389372114	0,000609761687956974	0	NA
1	2	153127,514709261	0,0564363597280604	1,2001314	0	1,7334806614034	0,000156767682263421	-0,354522258259625	1,7334806614034	0,000609949829777522	0	NA
1	2	153137,514710304	0,0541872685952353	1,2000134	0	1,73363118160965	0,0001505202062428	-0,354371738053382	1,73363118160965	0,000610130456041853	0	NA
1	2	153142,212710794	0,0528477696330945	1,2000134	0	1,73370014795621	6,89663465672897e-05	-0,354302771706815	1,73370014795621	0,000610213216581822	0	NA
1	2	153142,214710794	0,0520697076206389	1,2000921	0	1,73370017688383	2,8927620086405e-08	-0,354302742779195	1,73370017688383	0,00061021325129763	0	NA
1	2	153142,244710797	0,048598396796648	1,1890304	0	1,73370058187052	4,0498668120967e-07	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153142,292710802	0	1,183913	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153142,36871081	0	1,1788348	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153142,472710821	0	1,1737567	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153142,610710835	0	1,168718	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153142,790710854	0	1,1636004	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153143,032710879	0	1,1585224	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153143,340710912	0	1,1534836	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153143,754710955	0	1,1484448	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153144,27871101	0	1,143406	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153144,960711081	0	1,1383673	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153145,872711176	0	1,1333286	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153147,078711301	0	1,1282898	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153148,592711459	0	1,1232511	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153150,41671165	0	1,1182122	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153152,946711914	0	1,1131735	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153155,998712232	0	1,1081347	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153159,746712623	0	1,103096	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153164,03671307	0	1,0980573	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153169,036713592	0	1,0938845	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153174,036714113	0	1,0899086	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153179,036714635	0	1,08672	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153184,036715156	0	1,0839645	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153189,036715678	0	1,0814058	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153194,0367162	0	1,0792406	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	2	153199,036716721	0	1,0770755	0	1,73370058187052	0	-0,354302337792514	1,73370058187052	0,000610213732839109	0	NA
1	1	153202,238717055	-5,91072925781694e-05	1,0623136	5,25726584924592e-08	0	-5,25726584924592e-08	-0,354302390365172	5,25726584924592e-08	0,000610213732839109	5,58486478267817e-11	NA
1	1	153202,290717061	-0,0945717095289029	1,047276	1,41860861331224e-06	0	-1,36603595481979e-06	-0,354303756401127	1,41860861331224e-06	0,000610213732839109	1,48646534583572e-09	NA
1	1	153202,422717074	-0,0945857308791544	1,032199	4,88675243324704e-06	0	-3,46814381993479e-06	-0,354307224544947	4,88675243324704e-06	0,000610213732839109	5,06628001586667e-09	NA
1	1	153202,652717098	-0,0945759905701251	1,0171615	1,09291080219878e-05	0	-6,04235558874077e-06	-0,354313266900536	1,09291080219878e-05	0,000610213732839109	1,12123314207561e-08	NA
1	1	153203,096717144	-0,0945656799002786	1,0020059	2,25922097514073e-05	0	-1,16631017294195e-05	-0,354324930002265	2,25922097514073e-05	0,000610213732839109	2,28988285708223e-08	NA
1	1	153204,082717247	-0,094579777532544	0,9869684	4,8496562635733e-05	0	-2,59043528843257e-05	-0,354350834355149	4,8496562635733e-05	0,000610213732839109	4,84656062407315e-08	NA
1	1	153206,772717528	-0,0945841383481714	0,97181273	0,000119171940055158	0	-7,06753774194254e-05	-0,354421509732569	0,000119171940055158	0,000610213732839109	1,17148837365852e-07	NA
1	1	153213,424718222	-0,0945827445239478	0,95677519	0,000293939851770798	0	-0,00017476791171564	-0,354596277644284	0,000293939851770798	0,000610213732839109	2,84362439031905e-07	NA
1	1	153224,840719413	-0,0945823342202288	0,94169825	0,000593870974025793	0	-0,000299931122254994	-0,354896208766539	0,000593870974025793	0,000610213732839109	5,66807052926178e-07	NA
1	1	153239,642720956	-0,0945823514382178	0,92658198	0,000982762116243442	0	-0,000388891142217649	-0,355285099908757	0,000982762116243442	0,000610213732839109	9,27146577019188e-07	NA
1	1	153257,398722809	-0,094581004704705	0,91154444	0,00144925669811666	0	-0,000466494581873218	-0,35575159449063	0,00144925669811666	0,000610213732839109	1,35237712043132e-06	NA
1	1	153277,300724884	-0,0945830554242243	0,89650691	0,00197214341072159	0	-0,000522886712604927	-0,356274481203235	0,00197214341072159	0,000610213732839109	1,82114866910497e-06	NA
1	1	153299,360727186	-0,0945833682830889	0,88146937	0,00255172933349179	0	-0,000579585922770202	-0,356854067126005	0,00255172933349179	0,000610213732839109	2,33203590669261e-06	NA
1	1	153322,954729647	-0,0945832929215732	0,86643183	0,0031716177907048	0	-0,000619888457213011	-0,357473955583218	0,0031716177907048	0,000610213732839109	2,86912699850569e-06	NA
1	1	153347,794732238	-0,0945834300238106	0,8513549	0,00382424352594962	0	-0,000652625735244817	-0,358126581318463	0,00382424352594962	0,000610213732839109	3,42474311412911e-06	NA
1	1	153372,852734852	-0,0945837633519198	0,83631736	0,00448259913408508	0	-0,000658355608135462	-0,358784936926599	0,00448259913408508	0,000610213732839109	3,97533733853026e-06	NA
1	1	153398,570737534	-0,0945842624982181	0,82127982	0,00515829866648962	0	-0,000675699532404542	-0,359460636459003	0,00515829866648962	0,000610213732839109	4,53027573143173e-06	NA
1	1	153424,398740228	-0,0945853235129368	0,80624229	0,00583689588607599	0	-0,000678597219586372	-0,36013923367859	0,00583689588607599	0,000610213732839109	5,07738950581076e-06	NA
1	1	153450,368742937	-0,0945849594624901	0,79116535	0,0065192213453725	0	-0,000682325459296505	-0,360821559137886	0,0065192213453725	0,000610213732839109	5,61722176790336e-06	NA
1	1	153476,508745664	-0,0945869129933349	0,77612782	0,00720602750191258	0	-0,000686806156540083	-0,361508365294426	0,00720602750191258	0,000610213732839109	6,15027112967671e-06	NA
1	1	153502,872748414	-0,0945859638212325	0,76109028	0,00789871211588383	0	-0,000692684613971247	-0,362201049908398	0,00789871211588383	0,000610213732839109	6,67746665552368e-06	NA
1	1	153529,510751192	-0,0945838038331954	0,74605274	0,00859857979069567	0	-0,000699867674811847	-0,362900917583209	0,00859857979069567	0,000610213732839109	7,1996048533573e-06	NA
1	1	153556,728754032	-0,0945850362997396	0,73101521	0,00931369528695527	0	-0,000715115496259597	-0,363616033079469	0,00931369528695527	0,000610213732839109	7,72236515472829e-06	NA
1	1	153584,42275692	-0,0945840977493848	0,71597761	0,0100413098081408	0	-0,000727614521185557	-0,364343647600655	0,0100413098081408	0,000610213732839109	8,24332085999505e-06	NA
1	1	153612,538759853	-0,0945858375169435	0,70094007	0,0107800252762064	0	-0,000738715468065606	-0,36508236306872	0,0107800252762064	0,000610213732839109	8,76111613376476e-06	NA
1	1	153641,582762882	-0,0945881017893419	0,68590254	0,0115431411414593	0	-0,000763115865252912	-0,365845478933973	0,0115431411414593	0,000610213732839109	9,28453924093899e-06	NA
1	1	153671,296765982	-0,0945860054350916	0,670865	0,0123238436022028	0	-0,000780702460743487	-0,366626181394716	0,0123238436022028	0,000610213732839109	9,80828519671471e-06	NA
1	1	153701,610769144	-0,0945868824616738	0,65582746	0,0131203177838731	0	-0,000796474181670282	-0,367422655576387	0,0131203177838731	0,000610213732839109	1,03306348383642e-05	NA
1	1	153732,572772373	-0,0945863462279704	0,64078993	0,0139338129942657	0	-0,000813495210392608	-0,368236150786779	0,0139338129942657	0,000610213732839109	1,08519143740755e-05	NA
1	1	153764,546775708	-0,0945887869295123	0,62575233	0,0147739191578039	0	-0,000840106163538165	-0,369076256950318	0,0147739191578039	0,000610213732839109	1,13776127632109e-05	NA
1	1	153797,270779122	-0,0945889647347745	0,61071479	0,0156337329369245	0	-0,000859813779120644	-0,369936070729438	0,0156337329369245	0,000610213732839109	1,19027137575216e-05	NA
1	1	153831,00278264	-0,0945867634623628	0,59563792	0,0165200110030091	0	-0,000886278066084617	-0,370822348795523	0,0165200110030091	0,000610213732839109	1,24306145791467e-05	NA
1	1	153865,738786263	-0,0945850292504039	0,58060038	0,017432651535997	0	-0,000912640532987813	-0,371734989328511	0,017432651535997	0,000610213732839109	1,29604940202219e-05	NA
1	1	153901,822790028	-0,0945856567871448	0,56556278	0,0183807152014267	0	-0,000948063665429751	-0,37268305299394	0,0183807152014267	0,000610213732839109	1,34966835468885e-05	NA
1	1	153939,156793921	-0,0945871811616108	0,55048591	0,0193616369208155	0	-0,000980921719388829	-0,373663974713329	0,0193616369208155	0,000610213732839109	1,40366671312295e-05	NA
1	1	153978,454798021	-0,0945865332575004	0,53544837	0,0203941541351709	0	-0,00103251721435537	-0,374696491927685	0,0203941541351709	0,000610213732839109	1,4589526793094e-05	NA
1	1	154019,944802349	-0,0945867381221457	0,52041084	0,0214842664057389	0	-0,00109011227056798	-0,375786604198253	0,0214842664057389	0,000610213732839109	1,51568330308739e-05	NA
1	1	154063,534806895	-0,09458773501399	0,50537324	0,0226295663499915	0	-0,0011452999442526	-0,376931904142505	0,0226295663499915	0,000610213732839109	1,57356369739197e-05	NA
1	1	154110,666811812	-0,0945869585188681	0,49033573	0,0238679199594259	0	-0,00123835360943443	-0,37817025775194	0,0238679199594259	0,000610213732839109	1,63428459983415e-05	NA
1	1	154161,640817128	-0,0945853936517266	0,4752982	0,0252071967257808	0	-0,00133927676635484	-0,379509534518294	0,0252071967257808	0,000610213732839109	1,69794018294383e-05	NA
1	1	154218,714823082	-0,0945863652654072	0,46026063	0,0267067586075307	0	-0,00149956188174999	-0,381009096400044	0,0267067586075307	0,000610213732839109	1,76695911253376e-05	NA
1	1	154285,792830079	-0,0945854717384511	0,44522309	0,028469148867271	0	-0,00176239025974025	-0,382771486659785	0,028469148867271	0,000610213732839109	1,84542479679101e-05	NA
1	1	154376,384839528	-0,094587614814329	0,43014619	0,0308493938936748	0	-0,00238024502640383	-0,385151731686188	0,0308493938936748	0,000610213732839109	1,94781012914379e-05	NA
1	1	154834,3688873	-0,0945871062429535	0,41510865	0,0428825566114899	0	-0,0120331627178151	-0,397184894404004	0,0428825566114899	0,000610213732839109	2,44731712335644e-05	NA
1	1	155434,368949884	-0,0945844119845447	0,41034544	0,0586466269199012	0	-0,0157640703084113	-0,412948964712415	0,0586466269199012	0,000610213732839109	3,09418855238866e-05	NA
1	1	156034,369012469	-0,0945892815296605	0,40554288	0,0744115088192498	0	-0,0157648818993486	-0,428713846611763	0,0744115088192498	0,000610213732839109	3,73352211368859e-05	NA
1	1	156634,369075054	-0,0945894013012577	0,40062222	0,0901764106805333	0	-0,0157649018612835	-0,444478748473047	0,0901764106805333	0,000610213732839109	4,36509911004628e-05	NA
1	1	157234,369137639	-0,0945889921008854	0,39495361	0,105941244341748	0	-0,0157648336612143	-0,460243582134261	0,105941244341748	0,000610213732839109	4,98773690425647e-05	NA
1	1	157834,369200224	-0,0945877077466157	0,38889134	0,121705863943895	0	-0,0157646196021471	-0,476008201736408	0,121705863943895	0,000610213732839109	5,60080930732313e-05	NA
1	1	158434,369262809	-0,0945888075542452	0,38247481	0,137470666847333	0	-0,0157648029034378	-0,491773004639846	0,137470666847333	0,000610213732839109	6,20377330665985e-05	NA
1	1	159034,369325394	-0,094590613338635	0,37562525	0,153235770714867	0	-0,0157651038675341	-0,50753810850738	0,153235770714867	0,000610213732839109	6,79595041910563e-05	NA
1	1	159634,369387979	-0,0945911218360635	0,36846074	0,169000959331981	0	-0,0157651886171144	-0,523303297124495	0,169000959331981	0,000610213732839109	7,37683573279831e-05	NA
1	1	160234,369450564	-0,0945889027229351	0,36094198	0,184765778096869	0	-0,0157648187648878	-0,539068115889382	0,184765778096869	0,000610213732839109	7,94585421691321e-05	NA
1	1	160834,369513148	-0,0945884009204486	0,35350195	0,200530513228	0	-0,0157647351311313	-0,554832851020514	0,200530513228	0,000610213732839109	8,50314067119685e-05	NA
1	1	161434,369575733	-0,0945879359438188	0,34570763	0,216295170863018	0	-0,0157646576350182	-0,570597508655532	0,216295170863018	0,000610213732839109	9,04813690642842e-05	NA
1	1	162034,369638318	-0,0945893976921968	0,33775583	0,232060072122792	0	-0,0157649012597733	-0,586362409915303	0,232060072122792	0,000610213732839109	9,5806056359893e-05	NA
1	1	162634,369700903	-0,0945877494198693	0,3297253	0,247824698670482	0	-0,0157646265476901	-0,602127036462993	0,247824698670482	0,000610213732839109	0,000101004052503707	NA
1	1	163234,369763488	-0,09458833187297	0,32149795	0,263589422293699	0	-0,015764723623217	-0,61789176008621	0,263589422293699	0,000610213732839109	0,000106072378783241	NA
1	1	163834,369826073	-0,0945893683481379	0,31350678	0,279354318662795	0	-0,0157648963690963	-0,633656656455307	0,279354318662795	0,000610213732839109	0,000111014780713345	NA
1	1	164434,369888658	-0,094590219895171	0,30590928	0,295119356956412	0	-0,0157650382936166	-0,649421694748923	0,295119356956412	0,000610213732839109	0,000115837452163993	NA
1	1	165034,369951243	-0,0945893384979114	0,29882354	0,31088424835047	0	-0,015764891394058	-0,665186586142981	0,31088424835047	0,000610213732839109	0,000120548372746231	NA
1	1	165634,370013827	-0,0945886827960494	0,29193461	0,326649030460873	0	-0,015764782110403	-0,680951368253384	0,326649030460873	0,000610213732839109	0,000125150658254114	NA
1	1	166234,370076412	-0,0945883902116806	0,28445521	0,342413763807209	0	-0,0157647333463364	-0,696716101599721	0,342413763807209	0,000610213732839109	0,000129635018788275	NA
1	1	166834,370138997	-0,0945889487830156	0,27772373	0,358178590248778	0	-0,0157648264415686	-0,712480928041289	0,358178590248778	0,000610213732839109	0,000134013285184289	NA
1	1	167434,370201582	-0,0945889042920024	0,27150401	0,373943409275177	0	-0,015764819026399	-0,728245747067688	0,373943409275177	0,000610213732839109	0,000138293496841455	NA
1	1	168034,370264167	-0,0945861482022747	0,26477253	0,38970776895324	0	-0,0157643596780631	-0,744010106745751	0,38970776895324	0,000610213732839109	0,000142467466306143	NA
1	1	168634,370326752	-0,0945880599139419	0,25772616	0,405472447249947	0	-0,0157646782967076	-0,759774785042459	0,405472447249947	0,000610213732839109	0,000146530436349313	NA
1	1	169234,370389337	-0,09458573914247	0,25237247	0,421236738751369	0	-0,0157642915014219	-0,775539076543881	0,421236738751369	0,000610213732839109	0,00015050890958816	NA
1	1	169834,370451922	-0,0945883348282922	0,24879025	0,43700146286714	0	-0,0157647241157707	-0,791303800659652	0,43700146286714	0,000610213732839109	0,00015443101922994	NA
1	1	170434,370514507	-0,0945873904326052	0,24587721	0,452766029583613	0	-0,0157645667164731	-0,807068367376125	0,452766029583613	0,000610213732839109	0,000158307166853119	NA
1	1	171034,370577091	-0,0945884284139077	0,24268863	0,468530769296988	0	-0,0157647397133749	-0,8228331070895	0,468530769296988	0,000610213732839109	0,000162133089874209	NA
1	1	171634,370639676	-0,0945877370752023	0,23926383	0,484295393787233	0	-0,0157646244902453	-0,838597731579745	0,484295393787233	0,000610213732839109	0,000165904994348758	NA
1	1	172234,370702261	-0,0945904213801083	0,23536667	0,500060465661676	0	-0,015765071874443	-0,854362803454188	0,500060465661676	0,000610213732839109	0,000169615566854061	NA
1	1	172834,370764846	-0,0945903262751457	0,23103648	0,515825521685291	0	-0,0157650560236143	-0,870127859477802	0,515825521685291	0,000610213732839109	0,000173257869971627	NA
1	1	173434,370827431	-0,0945913538984536	0,22564344	0,531590748979474	0	-0,0157652272941834	-0,885893086771986	0,531590748979474	0,000610213732839109	0,000176815190107711	NA
1	1	174034,370890016	-0,0945919893750957	0,21954182	0,547356082186442	0	-0,0157653332069682	-0,901658419978954	0,547356082186442	0,000610213732839109	0,000180276340019823	NA
1	1	174634,370952601	-0,0945895788249316	0,21292846	0,563121013635008	0	-0,0157649314485656	-0,91742335142752	0,563121013635008	0,000610213732839109	0,000183633142580168	NA
1	1	175234,371015185	-0,0945892860540499	0,2067481	0,578885896288421	0	-0,0157648826534135	-0,933188234080933	0,578885896288421	0,000610213732839109	0,000186892502086083	NA
1	1	175834,37107777	-0,0945886913928016	0,20206363	0,594650679831616	0	-0,0157647835431952	-0,948953017624128	0,594650679831616	0,000610213732839109	0,000190077991553677	NA
1	1	176434,371140355	-0,094587557135491	0,19828457	0,610415274331901	0	-0,0157645945002842	-0,964717612124412	0,610415274331901	0,000610213732839109	0,000193203867338676	NA
1	1	177034,37120294	-0,0945878161007954	0,19470231	0,62617991199308	0	-0,0157646376611789	-0,980482249785591	0,62617991199308	0,000610213732839109	0,000196273278744672	NA
1	1	177634,371265525	-0,0945903798885496	0,19072641	0,641944976952262	0	-0,0157650649591825	-0,996247314744774	0,641944976952262	0,000610213732839109	0,000199280093055904	NA
1	1	178234,37132811	-0,0945916260552697	0,18667179	0,65771024960592	0	-0,0157652726536575	-1,01201258739843	0,65771024960592	0,000610213732839109	0,000202223024776561	NA
1	1	178834,371390694	-0,0945912076697481	0,18293209	0,67347545252865	0	-0,01576520292273	-1,02777779032116	0,67347545252865	0,000610213732839109	0,000205106986355445	NA
1	1	179434,371453279	-0,0945901847176061	0,1799797	0,689240484959338	0	-0,0157650324306885	-1,04354282275185	0,689240484959338	0,000610213732839109	0,000207944372113463	NA
1	1	180034,371515864	-0,0945906617622132	0,17824762	0,705005596897469	0	-0,0157651119381313	-1,05930793468998	0,705005596897469	0,000610213732839109	0,0002107544657276	NA
1	1	180634,371578449	-0,0945908071288121	0,17749968	0,72077073306337	0	-0,0157651361659004	-1,07507307085588	0,72077073306337	0,000610213732839109	0,000213552772379181	NA
1	1	181234,371641034	-0,094590195218205	0,17710602	0,736535767244158	0	-0,0157650341807885	-1,09083810503667	0,736535767244158	0,000610213732839109	0,000216344854882795	NA
1	1	181834,371703619	-0,0945916401055731	0,1767911	0,752301042239533	0	-0,015765274995375	-1,10660338003204	0,752301042239533	0,000610213732839109	0,000219132015217738	NA
1	1	182434,371766204	-0,09459079499522	0,17651555	0,768066176383168	0	-0,0157651341436348	-1,12236851417568	0,768066176383168	0,000610213732839109	0,000221914806532802	NA
1	1	183034,371828789	-0,0945912647064698	0,17624	0,783831388812019	0	-0,0157652124288513	-1,13813372660453	0,783831388812019	0,000610213732839109	0,000224693267526308	NA
1	1	183634,371891374	-0,0945905216571641	0,17588571	0,799596477399307	0	-0,0157650885872874	-1,15389881519182	0,799596477399307	0,000610213732839109	0,000227466121280608	NA
1	1	184234,371953958	-0,094589243920723	0,17549205	0,815361353030499	0	-0,0157648756311917	-1,16966369075628	0,815361353030499	0,000610213732839109	0,000230232731595746	NA
1	1	184834,372016543	-0,094588752621145	0,17509839	0,831126146778419	0	-0,0157647937479201	-1,18542848427097	0,831126146778419	0,000610213732839109	0,000232993121590027	NA
1	1	185434,372079128	-0,0945914183427652	0,17470475	0,846891384813322	0	-0,0157652380349032	-1,20119372207269	0,846891384813322	0,000610213732839109	0,000235747383487272	NA
1	1	186034,372141713	-0,0945917065244623	0,17435046	0,862656670878513	0	-0,015765286065191	-1,21695900790401	0,862656670878513	0,000610213732839109	0,000238496068292302	NA
1	1	186634,372204298	-0,0945882956497659	0,1740749	0,878421388464528	0	-0,0157647175860157	-1,23272372525613	0,878421388464528	0,000610213732839109	0,000241240309978968	NA
1	1	187234,372266883	-0,0945895969400479	0,17364188	0,89418632293228	0	-0,0157649344677519	-1,24848865949043	0,89418632293228	0,000610213732839109	0,000243977762765289	NA
